128 1 N
 -0.744043 0.296981 0.346765 0.591558 -0.507104 0.795599 0.932069 1.049167
 0.452290 0.120313 -0.346120 -0.508732 0.209244 1.000105 -0.422874 0.292229
 -0.401759 0.120699 0.413785 -0.010000 0.642548 1.925234 -0.971837 0.393484
 -0.232891 -0.279537 0.603911 -1.239854 -1.934808 -0.375255 0.449931 0.011768
 0.561132 -0.490256 0.086038 1.691513 0.888068 -0.070854 -0.578480 -0.343862
 -0.824890 1.117796 0.087956 -0.264645 -0.437007 -0.277202 0.579406 0.125564
 0.480449 -0.139730 -0.483454 0.372499 -0.476071 0.131857 -0.406125 -0.211628
 -0.946555 -0.682263 0.375713 0.447304 -0.140052 -0.760080 1.141615 -0.014827
 2.246429 -0.426520 -0.429769 -0.120696 -0.317365 -0.542090 0.477953 0.469104
 0.439033 0.235333 0.462304 0.152252 -0.400253 1.306391 1.583171 0.052499
 -0.206339 -0.596380 -2.350017 0.238532 2.491105 -0.219148 -0.167703 0.294216
 -0.205093 0.653957 1.001813 -0.328217 -0.253340 -0.505846 0.524575 -0.566843
 -0.573324 -0.831528 -1.008314 1.005108 -0.143698 0.274028 0.518438 0.850806
 -2.509480 0.059116 -1.611772 0.255943 0.047802 0.159325 1.242223 0.485147
 0.875980 0.218681 0.070065 0.161742 0.308401 -2.430690 2.006832 -0.536581
 1.217179 -0.526726 0.199002 -0.488387 -0.402375 -1.178693 0.787570 0.481906
 0.096874 0.579551 0.578083 -1.533091 1.706657 -1.239011 0.236807 0.203629
 -0.073106 0.217030 -1.625110 -0.432834 -0.170402 -0.336788 0.380364 0.442538
 -0.236672 0.004418 -0.088617 1.864845 -0.490355 0.140145 -0.536585 0.516387
 1.129833 -0.279139 0.481976 0.317579 0.508516 -0.344203 -0.241915 -0.326532
 -0.647057 -0.316226 -1.069179 0.534435 0.105927 -0.405312 1.651974 -0.172553
 0.131706 -0.398141 0.448889 -0.362732 -0.065608 0.546627 0.202907 0.702634
 0.283027 -0.122691 0.195129 0.057600 -0.771675 -0.737767 -0.246789 -2.017407
 0.082169 -0.272824 -0.547418 -0.353319 -0.763541 0.692909 0.915599 -0.187670
 0.262312 -0.365707 0.624179 -2.959454 -0.404044 -0.366421 0.521247 -0.346732
 0.182475 -1.304094 -0.417633 0.529053 0.527854 0.009806 0.343405 0.427456
 0.228111 -0.937028 -1.370525 -0.479605 -0.397517 -0.332339 -0.270369 0.054354
 0.243165 -0.794841 1.672121 -0.485280 -0.399389 -0.202062 0.722354 1.448620
 -1.974408 -0.287060 -0.319179 0.107659 0.339429 1.087245 0.336949 1.053575
 0.007156 0.552611 -0.554145 0.310929 0.152526 1.311205 -0.039967 -0.179103
 0.533118 0.348418 0.366276 -1.094622 1.081214 -0.713205 0.953668 -0.283742
 0.164111 0.576830 0.936511 1.171803 -0.129756 1.349091 -0.499845 0.020441
 -0.311271 1.246352 -0.145387 -1.102944 -0.000203 0.557298 0.203987 -0.318979
 1.069848 -0.722733 -0.347124 -0.315825 -0.564801 0.087902 0.496598 1.089813
 0.421482 -0.204240 0.337388 0.356198 0.446151 0.557524 0.193608 -0.594400
 0.851421 1.537395 0.236364 0.286332 -0.349335 -1.535951 0.774655 -0.540580
 -1.041097 -0.521212 0.108148 -0.233262 -0.973777 1.692360 0.633470 0.417949
