16384 2 MN
 -1.125954 -0.332551 1.074943 2.372118 1.345003 -0.432652 0.835379 -0.221964 0.470921 -0.129578
 -0.791009 0.499766 1.140931 -0.428779 0.772637 -0.326400 -0.618266 -1.820798 1.462272 0.680299
 -0.807734 0.974712 1.150333 1.402926 -0.344928 -0.295653 -0.272845 0.423408 -1.135703 0.384490
 -0.498263 0.908314 -0.483665 -0.243322 -1.487833 -0.012893 -0.114044 0.525435 2.041691 1.769343
 -0.069333 -1.280020 -0.251194 0.095579 1.777772 0.435135 1.181541 -0.002808 -1.113496 1.195753
 -1.225538 -0.272298 -0.171888 -1.166573 0.019423 -0.199372 1.413666 0.614291 0.712164 -0.181870
 0.359581 -0.475385 0.603775 -0.607684 1.645021 0.091509 -0.617888 1.463560 -0.297827 -0.037797
 0.758017 -0.521227 0.491471 -0.945712 1.021106 -0.243373 0.150082 -0.013296 -1.330149 2.116805
 -0.468611 -0.615071 0.175865 -0.145908 -0.741165 -0.325309 1.219907 -1.034553 -1.073481 1.096914
 0.377602 0.997649 0.740807 0.147139 -1.580308 -1.294070 0.173154 0.218575 -1.032444 0.151783
 -1.113544 -1.134719 0.879345 0.620568 1.305735 -0.463517 0.387354 -0.953838 -0.367991 -0.264127
 -0.968465 0.128488 0.824027 1.331407 -0.802982 -0.153155 1.012841 -0.579261 -0.793100 2.088119
 -0.141341 -1.034418 1.076493 -1.427428 0.480283 0.314080 0.294008 -0.875253 -1.429827 -0.411592
 -1.233023 -0.475433 1.211329 0.868551 -1.899177 -0.466271 0.375129 -0.258011 -1.922120 -1.272560
 0.411439 0.771163 -0.804687 -1.384182 -0.663003 0.426502 -0.438053 -1.866174 -0.043693 -0.903438
 -1.124267 -0.773871 0.469061 -0.220463 -1.408868 -0.881162 -0.462887 -0.484462 0.962462 0.175544
 0.751941 0.030277 0.436871 -0.285862 -1.052737 0.878406 -0.487733 1.262605 -1.175936 0.222140
 -0.968777 -1.199601 0.908607 -0.705486 1.855039 1.462602 0.702747 -2.090324 -0.079967 0.844061
 0.380968 -1.172601 -0.213890 0.289700 -0.674530 1.008358 0.966930 0.457055 -0.408237 2.195239
 -0.475206 -0.005331 1.387262 -0.409714 -0.537661 1.590006 0.699722 0.664217 -0.547777 0.732136
 1.038646 0.802783 0.015832 0.673548 -1.297578 0.493727 -1.154656 2.016161 -0.694952 -0.005042
 0.692869 0.429963 1.231865 -0.157033 -0.332767 -1.608446 1.589158 -0.990857 -1.309942 -1.634621
 -1.163557 0.421674 -0.834567 1.267801 0.705050 0.361313 2.031612 -0.047867 -0.890171 -0.193380
 0.753609 -0.159355 0.962832 -2.171035 -0.111218 0.168899 -0.233838 0.625807 -0.867316 -0.073795
 -0.798931 -0.840582 -0.876958 1.191660 -1.193613 1.331074 -1.317610 -1.123751 0.281792 -1.439428
 0.078637 -1.115211 1.454784 -0.610042 0.408093 -1.402398 -0.719060 1.258658 -1.122461 -0.137373
 -0.531242 0.004062 1.435692 -0.937576 2.034130 -0.402781 -0.524028 1.923803 1.017390 0.502999
 0.976759 -0.411063 0.525228 0.543332 -0.530133 -1.742069 -2.060641 0.129403 -0.305199 -0.463287
 0.455428 -0.860167 0.283231 -0.117085 1.447102 -0.260321 0.119541 -2.943046 -1.018720 0.218791
 -0.084052 0.589722 0.687665 0.954524 0.473031 0.267194 -1.702619 0.174275 1.260091 -1.383655
 0.810885 -0.198136 0.267263 -0.946568 -0.694010 0.111533 1.163096 0.199256 0.168670 -1.296134
 -0.721557 -0.906623 -0.897210 0.230643 -0.229640 1.742154 1.906406 0.115246 -0.236950 -2.113171
 0.228460 -0.440611 0.479879 0.160860 -0.968513 -1.187944 -0.351381 -0.657905 -1.144029 0.522568
 0.651993 0.690531 -0.048047 -0.992042 -0.802363 -0.730643 0.432107 0.794676 -0.031572 -0.103368
 0.164346 0.883037 0.388964 1.260968 0.668596 1.841188 0.465382 1.946452 -0.058055 -1.286661
 -0.012615 0.140422 0.969404 1.462640 0.646607 -0.354127 1.118538 1.939667 -0.018848 0.034683
 0.365428 0.359380 1.011127 -0.106102 -0.355298 -0.009171 -1.353988 0.008308 0.030862 -0.283460
 0.033660 0.693733 0.469883 0.251657 0.156364 0.860963 -0.876125 -1.275068 -2.072205 -0.419136
 -1.183635 -0.468300 0.452427 -1.430675 0.304077 0.442063 1.181128 0.798344 -0.490998 -0.114115
 0.351989 -0.914819 1.422530 0.844083 -0.909771 0.281139 -0.623764 1.338746 -0.281344 -0.184635
 0.838828 -0.663359 1.301157 -1.460972 -0.170500 0.131908 -2.390206 0.720823 0.000131 0.172339
 0.044396 1.098908 0.407794 2.487625 -1.354738 -1.552978 0.157214 1.030093 -1.300201 -0.090383
 -1.270623 1.069053 -0.424277 0.433301 1.410649 0.839671 0.402892 0.171164 -1.701425 1.373958
 -0.291383 0.143047 0.814171 -0.717329 0.324002 0.491913 0.985935 -0.003632 1.207102 1.312268
 0.739903 0.422391 0.261811 -1.170735 1.152680 0.624858 0.463030 1.011347 -0.825738 1.604556
 0.242212 1.094025 0.190984 -1.974379 -0.164039 0.634109 0.963655 0.862099 0.265391 0.442151
 -1.177125 0.582496 1.179590 0.093625 -1.398800 0.273934 -0.314971 -0.970989 0.228906 0.208465
 0.477932 1.084080 1.432472 -0.320447 0.704193 0.213043 0.785365 -0.447167 0.583268 -0.781731
 -1.032625 -0.201391 1.344014 0.500724 -0.747060 2.280703 1.288483 -2.295853 -1.543685 -0.310714
 -0.430045 -0.958662 -0.840251 -0.003057 -1.545222 0.307385 -1.039311 -0.278028 0.495082 -0.772421
 -0.609634 1.043561 0.734108 1.603072 -1.676672 0.855573 -1.523743 0.301953 1.053152 0.334158
 -0.806124 0.759855 -0.196732 2.023268 -0.041369 0.450292 -1.306989 0.516255 -0.099171 -0.251050
 0.954434 -0.107212 0.691475 1.253801 0.532387 0.441184 0.037629 -1.973858 2.102144 0.342829
 -0.126082 0.552287 -0.802725 -0.512616 -1.375092 0.978648 1.431588 0.784588 -1.052915 0.471356
 -0.345894 1.025402 -0.613570 0.581632 -0.186805 0.731068 -0.369230 -1.395548 1.169892 -0.101870
 1.021935 0.760999 0.081284 -0.947258 -0.768923 0.305749 -1.113822 1.390438 2.147361 0.573283
 0.700603 0.318435 0.720742 0.859970 1.467317 -0.888941 0.352010 -0.526978 -0.394000 -2.504236
 -1.048887 -1.087890 0.092382 -0.891646 -0.760546 -0.582972 -0.389779 -0.583264 -0.764652 0.942537
 -1.228980 1.064300 -0.065703 -0.922814 -0.520478 1.875650 0.478222 -0.903541 1.238453 0.739409
 -0.378960 0.257180 0.366885 -0.330943 0.291684 0.766518 0.169059 0.274510 -0.164476 0.162531
 -0.829364 0.866876 1.184835 -0.437832 2.116519 0.552758 1.183086 0.323923 -0.506334 -0.999227
 -0.618076 -0.821211 0.173890 0.827554 -0.293051 0.020276 -1.302076 1.688332 0.379483 0.126458
 -0.418421 -1.095617 1.186627 -0.196009 -0.055221 -1.222066 0.515766 -1.439507 -1.893584 0.307220
 -1.128826 0.815260 0.097177 0.605863 0.790085 0.208775 -1.013323 1.133701 0.244324 -0.479792
 0.744761 -0.247832 0.918335 -1.813874 -1.130154 -0.199004 2.783426 -0.252213 1.197652 0.258699
 -0.470941 0.472773 0.548914 0.456642 -0.424987 -0.047837 0.613797 -1.967250 1.590809 -0.472978
 0.867504 -0.228833 0.352354 0.841268 -0.899026 1.355392 -1.799761 0.029509 -0.136690 0.945234
 -0.529999 0.762578 1.470937 -0.960396 1.280615 0.899553 -0.992205 0.537620 1.355685 -0.352438
 -1.228940 -0.389269 0.876845 0.969643 0.103858 -0.155900 -0.208257 2.113150 0.287558 0.197288
 0.677802 0.945767 -0.079578 -0.537405 -0.553227 0.717257 -0.194125 -1.096261 -1.089405 0.257984
 -0.761286 -0.168083 1.259263 0.751889 0.665187 0.013519 -0.534392 1.707266 -1.732332 0.234688
 -0.875731 0.740001 0.838859 0.847501 -0.768841 0.192533 1.447945 0.281894 -0.014295 -1.883536
 0.615274 0.413782 0.098407 -0.313817 -0.275016 0.543145 -1.819768 1.336448 0.506902 0.949043
 -1.141296 0.028982 0.986328 -1.203980 0.496040 -1.267709 0.064721 -0.457654 0.976351 -0.305412
 0.263572 -0.191676 -0.019048 -1.576999 1.326173 -1.073506 0.812986 0.811610 -1.062081 -0.332566
 0.651476 -0.883668 1.225626 -0.235726 -0.874209 0.207522 1.954649 -0.425191 0.109674 -0.903587
 -0.025227 -0.172700 -0.515986 -1.184711 0.897957 0.466267 0.818590 -0.656805 -0.856888 -0.064601
 -0.560864 -0.429449 0.125328 1.422399 0.795425 -0.435099 -1.414046 -0.673973 0.449017 0.767165
 1.022503 -1.129046 0.592712 -0.439330 1.903626 -0.464110 -0.770589 0.844159 0.168145 1.290966
 0.640839 0.476478 0.788537 0.290671 1.327500 0.815812 1.406724 1.208468 0.164087 0.521595
 1.063188 0.029595 0.318254 -0.298748 0.131283 -1.586682 -1.021982 0.566268 -0.595180 -1.733803
 -1.154969 0.715954 -0.801743 1.497101 -0.272329 -0.578626 2.001582 0.619969 1.429372 2.759874
 1.022397 -0.773809 -0.071575 -0.513937 0.476367 0.351615 -0.436938 0.435238 -0.597521 -0.495606
 0.884631 -0.820847 -0.022038 0.017983 2.090571 0.796316 0.635171 1.319282 2.048031 -1.104762
 -0.545226 0.143822 -0.462392 0.172112 -1.950759 0.987144 -2.260265 1.364006 0.492727 0.131701
 -1.121883 -0.695586 0.209355 0.799964 -1.076629 -0.727787 0.844071 1.870375 -0.493156 -0.561329
 -0.328049 -1.024193 -0.004499 -0.769173 0.819926 0.730099 0.369893 0.698617 -1.043328 -0.882041
 -0.673555 -0.080295 1.134211 1.711507 0.410870 -0.797141 -0.791450 0.275836 -0.712986 0.559114
 1.033859 0.860910 1.005124 -1.334023 -2.813568 -0.526699 0.206755 2.213416 -3.112189 -0.669671
 0.770264 -1.004714 -0.607032 -0.024426 0.969290 -0.959193 0.511984 0.545922 -0.043532 1.875471
 0.529984 -0.357981 1.136987 0.160835 1.410125 0.376816 -0.199602 -0.726289 -0.463473 -0.500895
 0.725874 -0.995534 0.687222 0.246920 -0.135860 -1.452826 -1.244367 -1.511209 -0.542950 1.756695
 -1.268227 -0.983659 0.804647 2.081814 -2.195017 -0.565947 -0.875553 -0.028043 -0.377856 0.922847
 -0.431742 1.004964 0.638181 -0.200734 1.381842 -0.037056 -0.236301 -0.280900 -0.918953 -0.312951
 0.224040 0.553717 0.763767 -1.202124 0.964329 2.429667 -0.137073 -0.454257 -0.311885 -0.292442
 -0.732252 0.593013 1.079815 -2.306501 -1.187177 -0.758429 -0.896451 0.299477 -0.373820 -1.208532
 -0.528380 -0.200220 0.929174 0.176298 -0.123756 -0.813645 -0.812254 -0.187403 -0.990107 -0.142286
 0.483593 -0.749327 0.776725 0.988869 1.006404 0.131462 -1.308354 0.925634 -1.327878 -0.084953
 0.239050 0.630193 1.131552 -0.035948 -0.223881 1.090710 0.729430 -0.352470 0.243330 0.499832
 -0.107924 -0.000842 1.370957 -1.375724 -0.907303 -0.834361 0.581152 -0.861783 -0.986488 0.274395
 -0.445834 0.843324 1.044550 -0.499555 0.850941 1.644483 0.248207 0.667256 0.059745 -1.100278
 -1.131197 -0.622420 -0.369276 -0.276871 0.957679 -0.172065 1.268606 2.190885 -1.461684 -0.417397
 -0.518764 -1.201531 1.228574 -2.642901 -0.048799 -2.065969 -0.107825 0.885821 1.189913 1.327507
 -0.508406 -0.581137 0.557156 -1.487457 -0.056794 0.186875 -0.020598 0.844603 0.240358 0.507161
 0.938116 0.415770 0.686929 -0.564975 -1.818581 1.465687 -1.003070 -0.629050 0.506122 -0.217099
 0.880178 -0.886413 0.003737 -1.187916 0.280813 -0.063715 -0.026401 -0.167032 -0.255368 0.876976
 -0.124643 0.848617 -0.065443 1.057687 -0.367197 -0.387912 -0.931425 0.963548 0.405219 -1.201857
 0.943851 0.607504 1.005461 -0.218449 1.735849 -0.039933 -0.409748 0.494688 1.393561 0.002120
 0.322613 0.332985 -0.187966 -0.691932 1.445548 -0.589983 -1.036533 -0.358269 0.153611 -0.516277
 -0.600939 0.462041 -0.232947 -0.355369 0.940283 -0.282966 -1.885433 1.871223 -0.328423 0.906599
 -0.392201 -0.920661 1.492736 -0.090536 -1.448218 -0.068944 -0.581987 -0.497876 0.916060 0.595735
 0.811831 -0.709953 1.035727 -0.443737 1.554727 -0.086263 0.301342 -0.703876 0.248876 -0.429647
 -0.426302 -1.029385 -0.080297 1.660729 -0.633778 -0.042148 -1.070020 0.057458 -0.166104 0.777846
 0.666632 0.535966 -0.358002 0.937042 1.222662 2.325537 -0.616455 -0.270931 -0.217114 1.317449
 0.836506 -0.425817 0.966189 1.205418 -0.233467 0.089615 0.373365 -0.133785 -1.064190 0.499453
 0.516028 0.655619 -0.484220 -0.040531 -0.427496 -0.117867 1.335446 1.157032 -0.817938 0.610881
 -0.163028 0.080971 -0.896874 -1.403472 -0.295664 1.132243 0.380778 -0.193930 -1.391854 -0.983833
 0.892489 0.464337 0.426049 1.060603 0.335678 0.867447 0.946996 -0.055641 0.036820 0.467807
 1.005114 -0.897967 -0.155442 0.506372 -0.477099 1.720897 0.754361 0.837806 0.017362 -0.355174
 -0.287125 -0.840153 -0.441451 0.003687 0.100784 0.653603 -0.290405 -0.453376 -0.001552 1.322911
 0.984389 0.551445 0.443970 0.624177 0.424052 -0.541483 0.053372 -1.232959 0.414030 -0.845389
 -0.970000 0.786086 -0.571945 0.039382 -1.040452 0.178042 -1.410396 1.429702 -1.925854 0.292326
 -0.088702 -0.223320 0.208796 -0.707153 -1.623818 0.242022 3.714838 0.561495 -0.949330 -1.021073
 0.332177 0.238365 0.114220 -0.890836 2.027128 -0.702064 -0.989514 1.143465 1.210570 0.513999
 -0.622406 -0.787267 0.542492 -0.268334 -0.250266 1.214950 0.446765 1.084628 1.484113 -1.102988
 -0.635622 -0.104388 1.016068 -0.645733 1.330129 0.841374 0.067095 0.395362 -0.188781 -1.404075
 0.363882 0.537848 0.096049 -0.637847 1.492515 0.213024 -0.445520 -2.373612 2.202781 0.276330
 -0.496488 -0.203336 -0.353073 0.757254 1.398298 -1.544075 -1.266040 0.269986 0.425019 1.609782
 0.227077 0.808718 0.990406 0.841206 -0.851343 0.038782 -0.309368 -0.407402 -0.376190 -0.947566
 0.667274 -0.667823 0.397837 0.363116 0.900772 0.176133 0.707025 1.000496 -1.695121 0.508386
 -0.790238 -0.017746 -0.554813 -0.040035 -1.221044 -0.185704 -0.772088 -0.764307 0.068635 2.036684
 0.032090 -0.015816 1.032127 1.299449 1.005559 0.447079 0.522756 0.711561 1.828483 -0.403238
 -1.161582 0.693775 -0.014477 -0.579799 0.369390 0.624229 0.172438 1.313815 -0.238335 0.561705
 0.878046 0.924032 -0.280085 -1.050379 -1.354883 -1.086318 -0.661344 0.976986 1.401366 -0.069450
 -0.016350 -0.721122 1.108951 0.021046 -1.558926 0.626852 0.868384 -0.262076 -0.764425 -0.998888
 0.003161 0.220154 0.672083 1.275758 -1.237820 -0.362982 -0.715831 -0.090612 -1.079688 -0.225562
 0.947007 1.074428 1.263318 -0.477550 -0.464325 0.110959 0.280307 0.516938 -0.718369 0.928132
 0.706007 -0.708943 -0.129585 -0.564938 3.063203 0.713847 -0.698330 -0.811367 -0.222381 1.356401
 -0.683575 -0.127749 0.848807 -1.337675 -2.227084 -0.431103 0.890998 -0.537906 -0.628130 0.558209
 0.811219 -0.449189 -0.613950 0.303220 2.059171 0.157525 -0.482950 1.794412 -1.215811 -0.184908
 -1.199000 -0.174797 -0.367291 0.163752 0.090406 1.150604 1.005445 -0.180567 1.450721 0.351720
 0.276528 -1.116118 0.108973 0.302401 -0.220894 -0.700091 -1.066206 -1.038728 -1.659146 0.476964
 0.426537 0.342279 -0.481648 -0.339537 -0.248201 0.201245 1.044866 -0.480019 -0.615512 -0.114105
 -1.152289 -0.302613 0.806867 -0.531602 1.025701 -1.372091 -0.236240 1.159196 -0.930339 -0.478226
 -0.121165 1.067821 0.573303 -0.446043 0.477184 0.698638 0.739394 -0.644170 0.994502 1.023781
 0.806950 -1.236134 0.887566 -0.790954 1.047521 1.518508 0.845373 -0.471029 -0.694108 -0.934359
 -0.804497 -0.481808 1.042052 1.429042 -0.183592 0.299244 0.899495 1.270858 0.575426 1.925436
 -0.026987 -0.430310 0.085774 1.027276 0.908871 0.916236 -0.218381 0.831836 0.242733 0.696029
 0.150872 -0.794063 0.743126 0.539536 1.182061 1.483679 -0.181676 0.287372 0.913941 1.101239
 0.750373 -0.993929 -0.862380 -0.028656 2.339093 -0.366378 0.143072 1.352603 0.213384 -0.734016
 0.840874 -0.708655 -0.533340 -0.325155 -1.850307 -0.437861 1.176950 -0.757908 1.606096 0.340198
 -1.124318 -0.743083 0.947130 0.146027 -0.108710 -1.280254 0.641088 -1.096382 -0.707346 0.108030
 -0.963563 -1.275740 0.724886 2.813244 0.112594 -0.720241 0.485419 -1.098404 -0.905121 -0.922016
 -1.094010 0.023951 1.394283 -1.310891 0.838493 2.704615 0.626774 0.656612 0.607717 1.255650
 -0.677528 -1.047369 -0.037686 -1.377608 -0.426743 -0.996268 -0.233062 0.412472 -0.459937 0.321154
 -0.248946 -0.449683 0.270232 2.010469 0.429390 -0.166308 -0.673171 0.842883 -1.486713 -1.652173
 0.409725 -0.415948 -0.862109 -0.553077 -0.195039 2.201734 -0.528857 0.350881 1.002034 1.878329
 0.264633 0.161635 0.184515 0.076280 -0.964227 0.580262 0.482984 0.714425 -0.290065 -2.222177
 -0.764154 0.497061 -0.337740 0.104306 -0.469205 0.580928 -0.336091 -0.774601 -1.561848 -1.501569
 0.058572 -0.546729 -0.819923 1.038842 1.851449 -0.843165 -0.386682 0.649944 -1.480658 1.734654
 -0.830354 -0.521321 1.370865 -1.116961 -0.923519 0.454511 -0.771577 1.375342 -0.787067 0.370902
 0.620109 0.875304 0.981117 -1.175006 2.075790 0.414157 0.049558 0.589307 -0.408785 0.194987
 -1.211765 0.724328 -0.164454 2.240796 -0.294158 0.473331 -1.483515 -0.506038 -0.146432 -2.015805
 0.016077 -1.182597 -0.543359 0.664583 -1.126651 1.078063 -0.539384 0.184214 0.821207 -1.419468
 0.465473 -0.025454 0.265127 -0.521437 1.333411 -1.660986 -0.357747 2.775353 -1.302532 -1.327842
 -0.869845 0.530826 0.447369 -0.557399 1.863397 -0.546095 -0.092774 0.708155 1.055373 -0.173428
 -0.473538 0.010574 0.595216 2.072341 0.593951 -0.194138 -0.460190 0.950869 -0.261173 0.120594
 0.508208 -1.162319 -0.033166 -1.748047 -0.398985 -0.218619 -0.848069 0.513982 -0.684519 -0.344808
 -0.570935 -0.568227 -0.674545 -1.168798 0.729594 0.128419 -0.875524 0.535725 0.537750 0.442765
 -0.267683 -0.684985 -0.288460 1.044150 -0.179548 0.317993 -0.780484 -0.971322 -0.184815 -0.423095
 -1.119637 -0.889751 -0.707109 0.541915 -2.120273 -1.116376 -1.175606 -0.511861 0.651865 -0.163831
 -0.981892 -0.044313 -0.726146 2.176385 -0.875804 1.744286 -0.619195 -1.482363 -0.858954 2.304615
 1.090624 0.585504 -0.792321 -0.452135 -1.044576 -0.837643 0.224155 -0.919647 -0.447228 1.676372
 -0.908555 -0.465860 -0.649511 -0.723224 -0.527859 0.537308 -0.052724 -0.305622 1.081844 0.965605
 1.027332 0.186314 -0.047578 0.358982 -0.055669 -0.192744 1.016631 0.105184 -0.440174 0.431770
 -0.365814 -0.749307 -0.134482 -1.531195 -0.198834 -1.160164 1.060014 1.664345 -0.001792 -0.801846
 0.517230 0.276179 1.054185 -0.456282 -0.382547 1.895355 -0.103599 1.357894 -0.778227 -0.820656
 0.415845 0.339872 -0.010439 -2.195621 0.495537 0.089235 0.677838 -0.221495 -1.639131 0.364200
 1.082864 -0.761013 1.437092 1.773103 -2.376226 0.130499 0.335211 -0.371456 0.220411 0.539992
 -0.424507 0.911530 -0.071857 -1.419034 -1.599424 1.961302 -0.266277 -0.026174 2.095158 0.195109
 1.088564 -0.634230 -0.433862 -1.376036 -0.017699 -1.452091 -0.039484 1.253791 -0.355715 1.298073
 -0.925121 0.369628 0.745346 0.962493 -2.710042 1.148639 0.465686 1.021502 -0.406663 1.906321
 0.277690 -0.187931 1.365471 -1.030371 -0.828936 -0.547088 -0.080462 1.722389 0.228373 -0.295877
 -0.615619 0.328853 0.517589 -1.034432 -1.602374 -1.116080 0.881262 -0.524083 -1.360571 1.200101
 -0.276117 0.946938 -0.277125 0.637755 0.188679 0.366575 -0.586911 -0.609360 1.935680 -0.490555
 0.608830 0.399085 0.509506 -0.036524 1.550108 -0.693544 -0.729327 -0.844696 -1.531179 0.245205
 -0.446037 -0.244760 0.372641 1.915995 0.846642 -0.168228 -2.193810 2.237591 -0.868443 1.868626
 0.711523 -0.939251 -0.225020 1.211341 0.476762 0.318042 0.458630 0.636383 -0.160130 0.032704
 -0.079885 0.057687 1.068561 -0.380353 -1.019147 -1.121100 0.370714 0.552799 -0.070017 1.070596
 0.022508 -0.044560 -0.435050 0.375041 -1.100703 0.467811 0.143752 -0.117678 -0.213260 1.460689
 0.028911 -1.033215 -0.764171 0.446995 -0.194878 -0.914632 1.104802 -1.199631 -0.128087 -0.640057
 0.840739 0.370437 1.227331 0.808443 -0.764351 1.003415 0.363682 -1.104929 0.812268 0.999557
 -0.714206 -0.509496 -0.102613 -1.130144 0.792468 -0.538851 0.506320 -1.027052 0.602180 2.150463
 -0.857573 0.675885 0.747142 -0.737853 -0.103067 1.959994 -0.500690 -1.084041 -0.932697 0.812771
 -0.117670 -0.019314 1.189189 -0.124225 0.019873 -0.126194 -0.253529 0.493238 1.149516 0.109169
 -1.231565 0.266974 -0.675141 0.505234 -0.982251 0.348526 -1.422300 0.003689 -0.269205 0.354122
 -0.237740 -1.239658 -0.193871 -0.439940 0.081912 -0.952969 0.087393 -1.263546 0.785578 1.163994
 0.144843 0.585183 0.075880 1.007070 0.895305 -1.259628 0.694033 0.123532 0.354403 1.227520
 -0.885135 0.956753 1.119839 0.189901 -0.383699 -0.855035 0.512286 0.351200 0.268300 -1.391185
 0.927370 0.632454 1.452750 -0.829528 -0.257235 -0.286839 0.192676 -0.312246 -0.528874 -0.817638
 1.095837 -1.028582 0.589347 0.042752 -1.428450 -0.039723 -0.121427 0.536632 -0.195261 -0.538303
 -0.149927 0.558783 1.444068 0.484345 0.497257 -0.376887 -0.262593 0.646652 -1.246647 1.772634
 -0.558946 1.083323 1.113615 0.793643 -0.908005 0.042663 -1.495113 -0.092384 0.844152 -0.005311
 -0.256159 0.328097 1.015458 0.399547 -0.820751 1.126829 -0.204906 -0.658174 0.198191 -0.553390
 -1.053801 -1.294928 0.168080 0.502191 2.609080 -1.315284 -0.395052 2.189366 -0.619749 -0.196903
 -0.420498 -0.006813 0.943419 -2.485889 -0.020580 -0.894301 1.928667 -0.177487 -0.267494 -0.437440
 0.245771 0.426235 0.959212 -0.744719 -0.484641 -0.275570 -0.140013 1.793793 -0.381942 -0.715070
 0.085554 0.443106 0.705169 1.621397 -1.417419 1.212498 0.470854 -0.962691 0.403958 0.396599
 -0.760918 -0.571024 -0.632971 -0.035722 -1.999613 -0.620951 -0.381812 -0.736042 -0.132774 -0.620508
 0.941524 0.416694 1.110183 1.003795 -0.203836 0.455088 0.399626 0.104855 0.718945 -1.330959
 -1.137398 -0.998135 -0.667481 0.890368 -0.959755 0.291423 0.643816 -0.341666 -0.578733 -1.253881
 -1.050562 -1.226720 1.310687 -0.119738 0.087799 -1.011064 1.769154 -0.128831 -0.996072 0.621605
 -0.851559 0.593370 0.765499 0.251704 -0.922669 0.408186 1.221648 0.296364 0.417412 -0.831859
 -0.805558 -0.948013 0.132248 -1.236627 -0.095363 -0.791206 -0.980639 -0.500062 0.156492 0.569710
 -0.689069 -1.216828 -0.121226 -0.385786 -0.036980 -0.762090 1.500571 -0.606619 -0.704161 -0.399715
